,agilitybook.csv,apolloplayer.csv,gotjava.csv,rtb-team.csv,redshell.csv,k3d.csv,xstore.csv,xreal.csv
agilitybook.csv,0.24,0.1,0.0,0.34,0.96,0.1,0.64,0.02
apolloplayer.csv,0.12,0.42,0.0,0.45,0.96,0.21,0.6,0.05
k3d.csv,0.11,0.29,0.0,0.32,0.92,0.43,0.68,0.02
redshell.csv,0.1,0.24,0.0,0.33,0.98,0.15,0.47,0.02
rtb-team.csv,0.5,0.34,0.0,0.71,1.0,0.29,0.67,0.1
xreal.csv,0.08,0.1,0.0,0.71,0.98,0.12,0.09,0.71
xstore.csv,0.15,0.43,0.0,0.0,0.92,0.26,0.79,0.0
