,0,1,2,3,4,5,6,7,8
inkscape.csv,0.8,0.8,0.6,0.62,0.8,0.6,0.71,0.8,0.6
wxcrp.csv,0.0,0.12,0.25,0.0,0.12,0.25,0.0,0.12,0.25
m-m-m.csv,1.0,1.0,0.86,0.83,1.0,0.86,0.83,1.0,0.86
bacula.csv,0.73,0.9,0.92,0.83,0.9,0.92,0.92,0.9,0.92
extprosys.csv,0.31,0.38,1.0,0.26,0.38,1.0,0.26,0.38,1.0
lsb.csv,0.25,0.2,1.0,0.09,0.2,1.0,0.23,0.2,1.0
fritzing.csv,0.6,0.6,0.67,0.55,0.6,0.67,0.67,0.6,0.67
robocode.csv,1.0,1.0,1.0,0.4,1.0,1.0,0.4,1.0,1.0
capcode.csv,0.12,0.14,0.0,0.2,0.14,0.0,0.25,0.14,0.0
openefm.csv,0.17,0.17,0.5,0.38,0.17,0.5,0.22,0.17,0.5
etics.csv,0.25,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.0
novembre.csv,0.5,0.2,0.0,0.25,0.2,0.0,0.2,0.2,0.0
lmms.csv,0.88,0.89,0.9,0.85,0.89,0.9,0.56,0.89,0.9
codeblocks.csv,0.78,0.88,0.73,0.71,0.88,0.73,0.86,0.88,0.73
ontomorphtab.csv,1.0,1.0,1.0,1.0,1.0,1.0,,,
x-ray-mule.csv,0.5,0.67,0.67,0.6,0.67,0.67,0.6,0.67,0.67
openintents.csv,0.6,0.6,0.0,0.5,0.6,0.0,0.5,0.6,0.0
atomsite.csv,0.5,0.0,1.0,0.33,0.0,1.0,0.2,0.0,1.0
bloodycore.csv,0.27,0.14,0.0,0.22,0.14,0.0,0.1,0.14,0.0
checker-framework.csv,0.0,0.5,1.0,0.25,0.5,1.0,0.25,0.5,1.0
arianne.csv,0.45,0.67,0.6,0.53,0.67,0.6,0.53,0.67,0.6
dsworkbench.csv,0.75,0.67,0.83,0.71,0.67,0.83,0.71,0.67,0.83
gogoego.csv,0.1,0.15,0.33,0.12,0.15,0.33,0.19,0.15,0.33
electric-core.csv,0.25,0.25,0.0,0.62,0.25,0.0,0.33,0.25,0.0
atlc.csv,0.67,0.67,0.8,0.8,0.67,0.8,0.57,0.67,0.8
rosegarden.csv,0.3,0.33,0.67,0.35,0.33,0.67,0.29,0.33,0.67
linuxsh.csv,0.5,0.4,1.0,0.33,0.4,1.0,0.43,0.4,1.0
jcae.csv,0.33,0.5,0.0,0.17,0.5,0.0,0.11,0.5,0.0
dxengine.csv,0.67,1.0,0.67,0.67,1.0,0.67,0.83,1.0,0.67
uwom-server.csv,0.27,0.22,0.0,0.21,0.22,0.0,0.21,0.22,0.0
ivatamasks.csv,0.67,0.6,0.75,0.5,0.6,0.75,0.5,0.6,0.75
playerstage.csv,0.7,0.7,0.83,0.67,0.7,0.83,0.53,0.7,0.83
taverna.csv,0.33,0.25,0.33,0.25,0.25,0.33,0.29,0.25,0.33
rtb-team.csv,0.33,0.0,1.0,0.0,0.0,1.0,0.5,0.0,1.0
projectts.csv,1.0,0.6,0.33,1.0,0.6,0.33,1.0,0.6,0.33
autofac.csv,0.5,0.8,0.67,0.0,0.8,0.67,0.67,0.8,0.67
nsis.csv,0.67,0.0,0.8,1.0,0.0,0.8,0.8,0.0,0.8
esmf.csv,0.15,0.14,0.0,0.12,0.14,0.0,0.12,0.14,0.0
abbot.csv,0.0,0.8,0.83,0.8,0.8,0.83,1.0,0.8,0.83
konversation.csv,0.29,0.25,0.5,0.2,0.25,0.5,0.2,0.25,0.5
arsenal-1.csv,0.2,0.17,0.0,0.17,0.17,0.0,0.17,0.17,0.0
utgb.csv,1.0,0.67,0.6,0.71,0.67,0.6,0.71,0.67,0.6
openmeetings.csv,0.12,0.1,0.0,0.0,0.1,0.0,0.09,0.1,0.0
nosleepsoftware.csv,1.0,0.6,1.0,0.0,0.6,1.0,0.33,0.6,1.0
jsidplay2.csv,0.86,0.83,0.88,0.86,0.83,0.88,0.8,0.83,0.88
