,encog-java.csv,h2database.csv,raven-monitoring.csv,jaql.csv,megameknet.csv,hannosset.csv,v8.csv,ngl.csv,qmmp.csv,qedo.csv,empyrean.csv,amanda.csv,nutz.csv,yafdotnet.csv,mplayer-ce.csv
yafdotnet.csv,0.14,0.24,0.34,0.59,0.27,0.08,0.97,0.71,0.68,0.06,0.74,0.67,0.55,0.65,0.58
