,encog-java.csv,h2database.csv,raven-monitoring.csv,jaql.csv,megameknet.csv,hannosset.csv,v8.csv,ngl.csv,qmmp.csv,qedo.csv,empyrean.csv,amanda.csv,nutz.csv,yafdotnet.csv,mplayer-ce.csv
yafdotnet.csv,0.59,0.62,0.45,0.65,0.66,0.5,0.36,0.6,0.42,0.41,0.33,0.62,0.51,0.7,0.35
