,agilitybook.csv,apolloplayer.csv,gotjava.csv,rtb-team.csv,redshell.csv,k3d.csv,kowari.csv,keyczar.csv
agilitybook.csv,0.87,0.38,0.0,0.0,0.31,0.3,0.43,0.38
apolloplayer.csv,0.26,0.96,1.0,0.0,0.3,0.23,0.29,0.29
k3d.csv,0.05,0.21,0.0,0.07,0.13,0.9,0.0,0.23
keyczar.csv,0.34,0.29,1.0,0.6,0.31,0.27,0.43,1.0
kowari.csv,0.03,0.0,0.0,0.0,0.01,0.1,1.0,0.02
redshell.csv,0.97,1.0,1.0,1.0,1.0,0.9,1.0,1.0
rtb-team.csv,0.61,0.58,0.0,1.0,0.31,0.23,0.71,0.4
