,agilitybook.csv,apolloplayer.csv,gotjava.csv,rtb-team.csv,redshell.csv,k3d.csv,kowari.csv,keyczar.csv
agilitybook.csv,0.13,0.67,1.11,1.0,0.78,0.88,0.65,0.64
apolloplayer.csv,0.85,0.04,0.2,1.01,0.94,0.96,0.72,0.74
k3d.csv,0.95,0.79,1.0,0.95,0.88,0.1,1.0,0.78
keyczar.csv,0.76,0.84,0.15,0.61,0.85,0.88,0.71,0.07
kowari.csv,0.97,1.0,1.0,1.0,0.99,0.91,0.0,0.98
redshell.csv,0.96,1.0,0.98,0.95,0.0,0.71,0.92,1.0
rtb-team.csv,0.53,0.56,1.04,0.0,0.85,0.84,0.53,0.72
