,agilitybook.csv,apolloplayer.csv,gotjava.csv,rtb-team.csv,redshell.csv,k3d.csv,kowari.csv,xreal.csv
agilitybook.csv,0.22,0.18,0.01,0.37,0.95,0.09,0.11,0.07
apolloplayer.csv,0.1,0.42,0.0,0.33,0.95,0.18,0.11,0.04
k3d.csv,0.18,0.33,0.0,0.2,1.0,0.44,0.0,0.02
kowari.csv,0.13,0.32,0.0,0.26,0.94,0.15,0.19,0.06
redshell.csv,0.11,0.23,0.0,0.0,0.98,0.14,0.1,0.03
rtb-team.csv,0.2,0.35,0.0,0.69,0.96,0.12,0.07,0.06
xreal.csv,0.08,0.1,0.0,0.71,0.98,0.12,0.05,0.62
