,flylinkdc.csv,dvt.csv,rtb-team.csv,utgb.csv,unimrcp.csv,jsr308-langtools.csv,stemkit.csv,carabiner.csv,buddata-ebxml-registry.csv
buddata-ebxml-registry.csv,0.43,0.45,0.45,0.69,0.42,0.76,0.14,0.45,1.0
carabiner.csv,0.38,0.43,0.08,0.6,0.42,0.48,0.08,1.0,0.51
dvt.csv,0.32,0.95,0.0,0.64,0.4,0.23,0.0,0.43,0.89
flylinkdc.csv,0.96,0.21,0.43,0.11,0.39,0.22,0.11,0.24,0.24
jsr308-langtools.csv,0.5,0.31,0.5,0.67,0.56,1.0,0.17,0.44,0.66
rtb-team.csv,0.47,0.24,0.97,0.63,0.48,0.67,0.13,0.27,0.7
stemkit.csv,0.18,0.14,0.18,0.28,0.04,0.0,0.91,0.14,0.19
unimrcp.csv,0.31,0.22,0.32,0.24,0.96,0.68,0.0,0.08,0.14
utgb.csv,0.36,0.27,0.18,0.92,0.48,0.75,0.0,0.14,0.4
