,flylinkdc.csv,dvt.csv,rtb-team.csv,utgb.csv,unimrcp.csv,jsr308-langtools.csv,stemkit.csv,carabiner.csv,buddata-ebxml-registry.csv
buddata-ebxml-registry.csv,0.36,0.51,0.38,0.38,0.41,0.41,0.36,0.41,0.34
carabiner.csv,0.59,0.61,0.91,0.44,0.41,0.75,0.95,0.64,0.52
dvt.csv,0.74,0.76,0.75,0.45,0.64,0.93,0.89,0.47,0.41
flylinkdc.csv,0.71,0.84,0.88,0.5,0.67,0.86,0.92,0.67,0.89
jsr308-langtools.csv,0.55,0.49,0.62,0.38,0.45,0.37,0.76,0.57,0.45
rtb-team.csv,0.48,0.62,0.62,0.34,0.53,0.42,0.44,0.8,0.51
stemkit.csv,0.96,0.98,0.94,0.88,0.96,0.83,0.8,0.86,0.88
unimrcp.csv,0.95,0.65,0.75,0.83,0.63,0.5,0.5,0.67,0.8
utgb.csv,0.72,0.6,0.86,0.53,0.51,0.43,0.67,0.83,0.89
