,flylinkdc.csv,dvt.csv,rtb-team.csv,utgb.csv,unimrcp.csv,jsr308-langtools.csv,stemkit.csv,carabiner.csv,buddata-ebxml-registry.csv
buddata-ebxml-registry.csv,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.95,1.0
carabiner.csv,0.49,0.43,0.07,0.57,1.0,0.37,0.17,1.0,0.34
dvt.csv,0.32,0.9,0.0,0.83,0.41,0.17,0.0,0.82,0.85
flylinkdc.csv,0.92,0.21,0.33,0.06,0.37,0.13,0.17,0.14,0.13
jsr308-langtools.csv,0.57,0.31,0.47,0.69,0.74,1.0,0.33,0.5,0.49
rtb-team.csv,0.62,0.36,1.0,0.71,0.59,0.6,0.5,0.23,0.57
stemkit.csv,0.16,0.14,0.2,0.17,0.04,0.0,0.83,0.09,0.1
unimrcp.csv,0.24,0.17,0.2,0.14,0.96,0.57,0.0,0.05,0.07
utgb.csv,0.38,0.21,0.13,0.86,0.59,0.67,0.0,0.09,0.25
