,rsyslog.csv,acegisecurity.csv,wow-qrsk.csv,ppcboot.csv,kml.csv,repositorium.csv,ultimairis.csv,xbg.csv,gdis.csv
acegisecurity.csv,1.0,3.0,2.0,0.0,1.0,4.0,2.0,10.0,0.0
gdis.csv,4.0,7.0,19.0,0.0,6.0,3.0,11.0,5.0,1.0
kml.csv,1.0,7.0,38.0,0.0,2.0,23.0,0.0,15.0,1.0
ppcboot.csv,3.0,5.0,27.0,0.0,2.0,3.0,0.0,6.0,0.0
repositorium.csv,2.0,2.0,49.0,0.0,2.0,3.0,8.0,7.0,0.0
rsyslog.csv,0.0,6.0,21.0,1.0,2.0,2.0,0.0,1.0,0.0
ultimairis.csv,4.0,7.0,20.0,0.0,3.0,2.0,0.0,15.0,0.0
wow-qrsk.csv,0.0,0.0,20.0,0.0,0.0,96.0,3.0,1.0,1.0
xbg.csv,0.0,4.0,1.0,0.0,1.0,0.0,1.0,4.0,69.0
