,openwbem.csv,x-ray-mule.csv,cleartk.csv,log4net.csv,opensim4opencog.csv,ofbiz.csv,ibatisdb.csv,power-architect.csv
cleartk.csv,0.53,0.43,1.0,0.07,0.23,0.81,0.42,0.71
ibatisdb.csv,0.27,0.2,0.24,0.0,0.15,0.21,0.96,0.29
log4net.csv,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ofbiz.csv,0.48,0.53,0.47,0.07,0.22,0.99,0.28,0.31
opensim4opencog.csv,0.23,0.18,0.53,0.06,0.93,0.38,0.04,0.38
openwbem.csv,0.95,0.74,0.54,0.02,0.2,0.44,0.17,0.6
power-architect.csv,0.5,0.57,0.42,0.03,0.22,0.66,0.25,1.0
x-ray-mule.csv,0.2,0.98,0.73,0.05,0.28,0.65,0.04,0.29
