,openwbem.csv,x-ray-mule.csv,cleartk.csv,log4net.csv,opensim4opencog.csv,ofbiz.csv,ibatisdb.csv,power-architect.csv
cleartk.csv,4.0,0.0,0.0,11.0,21.0,7.0,9.0,1.0
ibatisdb.csv,7.0,1.0,2.0,133.0,9.0,3.0,0.0,0.0
log4net.csv,604.0,49.0,116.0,0.0,187.0,297.0,140.0,67.0
ofbiz.csv,3.0,0.0,0.0,10.0,11.0,0.0,6.0,1.0
opensim4opencog.csv,0.0,0.0,1.0,6.0,0.0,0.0,10.0,0.0
openwbem.csv,0.0,1.0,1.0,51.0,24.0,2.0,47.0,0.0
power-architect.csv,0.0,1.0,0.0,37.0,13.0,2.0,11.0,0.0
x-ray-mule.csv,0.0,0.0,1.0,21.0,5.0,2.0,3.0,0.0
