,openwbem.csv,x-ray-mule.csv,cleartk.csv,log4net.csv,opensim4opencog.csv,ofbiz.csv,ibatisdb.csv,power-architect.csv
cleartk.csv,0.5,0.35,0.37,0.4,0.46,0.38,0.55,0.3
ibatisdb.csv,0.85,0.45,0.94,0.88,0.86,0.97,0.82,0.87
log4net.csv,0.0,0.0,0.0,0.67,0.0,0.0,0.0,0.0
ofbiz.csv,0.56,0.53,0.59,0.58,0.57,0.44,0.56,0.75
opensim4opencog.csv,0.98,0.67,0.59,0.75,0.95,0.71,0.91,0.68
openwbem.csv,0.65,0.78,0.73,0.66,0.69,0.66,0.6,0.56
power-architect.csv,0.58,0.58,0.68,0.44,0.43,0.46,0.5,0.41
x-ray-mule.csv,0.99,0.69,0.54,0.93,0.86,0.59,0.92,0.93
