,x4x.csv,mobicents.csv,jmol.csv,bnetd.csv,minig.csv,grisbi.csv,zabbix.csv,carabiner.csv,zxing.csv
bnetd.csv,0.77,0.54,0.82,0.82,0.38,0.94,0.4,0.23,0.77
carabiner.csv,0.76,0.51,0.86,0.77,0.36,0.94,0.45,0.59,0.8
grisbi.csv,0.78,0.53,0.81,0.55,0.39,0.93,0.4,0.31,0.79
jmol.csv,0.76,0.52,0.89,0.85,0.33,0.92,0.72,0.29,0.73
minig.csv,0.79,0.63,0.81,0.46,0.58,0.81,0.44,0.75,0.87
mobicents.csv,0.88,0.68,0.8,0.56,0.55,0.83,0.64,0.38,0.83
x4x.csv,0.89,0.53,0.82,0.54,0.34,0.74,0.54,0.2,0.81
zabbix.csv,0.82,0.53,0.71,0.6,0.34,1.0,0.58,0.14,0.79
zxing.csv,0.76,0.54,0.9,0.59,0.41,0.91,0.42,0.29,0.89
