,gtad.csv,kaffeine.csv,taokgame.csv,htmlunit.csv,jsr308-langtools.csv,continuum-ide.csv,anaxagora.csv,stemkit.csv,carabiner.csv
anaxagora.csv,1.06,0.41,0.55,0.68,0.64,0.77,0.42,0.67,0.56
carabiner.csv,0.82,0.32,1.02,0.78,0.49,0.77,0.72,0.75,0.46
continuum-ide.csv,1.06,1.21,1.01,0.64,0.78,0.33,0.86,0.78,1.0
gtad.csv,0.17,0.86,0.91,0.66,0.63,0.73,0.82,0.69,0.78
htmlunit.csv,0.49,0.59,0.66,0.43,0.54,0.64,0.72,0.61,0.56
jsr308-langtools.csv,0.97,1.0,0.79,1.0,0.12,0.97,0.94,1.0,1.0
kaffeine.csv,0.96,0.2,1.04,0.59,1.0,0.9,0.59,0.8,0.68
stemkit.csv,1.02,0.56,0.53,0.7,0.54,0.77,0.95,0.43,0.79
taokgame.csv,0.57,0.9,0.1,0.92,0.82,0.79,0.8,0.85,0.74
