,gtad.csv,kaffeine.csv,taokgame.csv,htmlunit.csv,jsr308-langtools.csv,continuum-ide.csv,anaxagora.csv,stemkit.csv,carabiner.csv
anaxagora.csv,0.37,0.0,0.38,0.46,0.3,0.77,0.25,0.65,0.43
carabiner.csv,0.82,0.09,0.74,0.78,0.15,0.77,0.57,0.75,0.22
continuum-ide.csv,0.34,1.0,0.16,0.27,0.5,0.23,0.05,0.4,0.02
gtad.csv,0.17,0.0,0.16,0.11,0.0,0.33,0.13,0.18,0.12
htmlunit.csv,0.49,0.0,0.27,0.26,0.1,0.49,0.44,0.35,0.43
jsr308-langtools.csv,0.97,1.0,0.78,0.0,0.1,0.97,0.94,1.0,1.0
kaffeine.csv,0.96,0.09,0.66,0.56,1.0,0.9,0.56,0.72,0.63
stemkit.csv,0.2,0.18,0.34,0.16,0.05,0.03,0.29,0.26,0.47
taokgame.csv,0.27,0.0,0.1,0.07,0.3,0.21,0.44,0.18,0.27
