,ontomorphtab.csv,linuxsh.csv,konversation.csv,xuggle.csv,moviesandbox.csv,firebreath.csv,scite-ru.csv,co-ode-owl-plugins.csv,opengs.csv,tokratan.csv,vrjuggler.csv,gretl.csv,alleg.csv,jasperreports.csv,frogatto.csv,bwapi.csv,wxcode.csv
alleg.csv,3.0,3.0,8.0,44.0,1.0,3.0,7.0,2.0,0.0,25.0,6.0,1.0,0.0,127.0,1.0,0.0,19.0
bwapi.csv,0.0,15.0,4.0,32.0,0.0,5.0,0.0,5.0,2.0,22.0,3.0,0.0,3.0,141.0,1.0,0.0,31.0
co-ode-owl-plugins.csv,3.0,4.0,101.0,13.0,0.0,1.0,72.0,0.0,3.0,20.0,5.0,0.0,0.0,180.0,0.0,1.0,0.0
firebreath.csv,0.0,2.0,9.0,27.0,2.0,0.0,9.0,12.0,2.0,35.0,10.0,2.0,2.0,148.0,0.0,0.0,22.0
frogatto.csv,0.0,7.0,7.0,101.0,0.0,1.0,14.0,7.0,2.0,15.0,7.0,0.0,1.0,23.0,0.0,0.0,2.0
gretl.csv,1.0,3.0,12.0,91.0,2.0,1.0,6.0,4.0,2.0,16.0,1.0,0.0,2.0,27.0,1.0,1.0,32.0
jasperreports.csv,0.0,65.0,101.0,415.0,0.0,0.0,72.0,109.0,0.0,138.0,74.0,173.0,142.0,0.0,0.0,0.0,82.0
konversation.csv,0.0,2.0,0.0,4.0,1.0,1.0,72.0,109.0,1.0,138.0,0.0,2.0,3.0,10.0,2.0,0.0,6.0
linuxsh.csv,0.0,0.0,7.0,14.0,0.0,3.0,3.0,109.0,2.0,15.0,2.0,0.0,0.0,344.0,3.0,0.0,0.0
moviesandbox.csv,0.0,3.0,3.0,7.0,0.0,1.0,2.0,4.0,1.0,11.0,74.0,2.0,2.0,19.0,2.0,0.0,82.0
ontomorphtab.csv,0.0,0.0,7.0,47.0,2.0,1.0,7.0,4.0,6.0,10.0,0.0,0.0,0.0,61.0,2.0,1.0,22.0
opengs.csv,0.0,0.0,2.0,13.0,0.0,0.0,72.0,2.0,0.0,13.0,0.0,1.0,1.0,64.0,1.0,0.0,1.0
scite-ru.csv,1.0,3.0,26.0,17.0,0.0,1.0,0.0,10.0,1.0,22.0,7.0,0.0,0.0,182.0,0.0,1.0,0.0
tokratan.csv,55.0,65.0,101.0,415.0,0.0,5.0,72.0,109.0,0.0,0.0,0.0,173.0,142.0,502.0,68.0,159.0,82.0
vrjuggler.csv,1.0,6.0,13.0,74.0,2.0,3.0,5.0,10.0,1.0,29.0,0.0,1.0,0.0,206.0,1.0,2.0,25.0
wxcode.csv,55.0,65.0,1.0,0.0,0.0,0.0,0.0,109.0,0.0,0.0,74.0,0.0,0.0,7.0,0.0,0.0,0.0
xuggle.csv,1.0,1.0,1.0,0.0,1.0,4.0,9.0,10.0,2.0,22.0,12.0,0.0,1.0,181.0,1.0,0.0,0.0
