,sabbu.csv,vxl.csv,jicarilla.csv,ossim.csv,zact.csv,optalgtoolkit.csv,projectts.csv,abbot.csv,oscarmcmaster.csv
abbot.csv,99.0,482.5,1221.5,1533.0,99.0,289.5,426.5,98.5,774.5
jicarilla.csv,183.0,0.0,566.5,19.5,0.0,19.5,113.0,92.5,98.5
optalgtoolkit.csv,99.0,482.5,1412.0,1341.0,165.0,93.5,283.5,98.5,459.5
oscarmcmaster.csv,99.0,896.0,642.0,1054.5,99.0,193.0,166.0,89.5,387.5
ossim.csv,191.0,708.0,461.0,1503.0,39.0,161.0,186.0,98.5,853.5
projectts.csv,99.0,938.5,636.5,957.5,99.0,289.5,186.0,91.5,484.0
sabbu.csv,99.0,1087.0,291.0,1152.0,99.0,94.5,186.0,178.0,771.0
vxl.csv,97.5,587.5,923.0,560.0,99.0,289.5,91.5,98.5,197.5
zact.csv,99.0,431.5,341.5,281.5,97.5,0.0,508.0,95.5,967.0
