,sabbu.csv,vxl.csv,jicarilla.csv,ossim.csv,zact.csv,optalgtoolkit.csv,projectts.csv,abbot.csv,oscarmcmaster.csv
abbot.csv,0.65,0.42,0.0,0.11,0.11,0.55,0.45,0.81,0.33
jicarilla.csv,0.06,0.0,0.82,0.0,0.0,0.0,0.05,0.58,0.11
optalgtoolkit.csv,0.56,0.41,0.57,0.14,0.05,0.7,0.54,0.82,0.25
oscarmcmaster.csv,0.65,0.33,0.05,0.12,0.1,0.33,0.26,0.26,0.42
ossim.csv,0.29,0.24,0.27,0.26,0.0,0.34,0.53,0.71,0.19
projectts.csv,0.63,0.32,0.09,0.14,0.11,0.45,0.65,0.04,0.31
sabbu.csv,0.75,0.37,0.1,0.14,0.16,0.19,0.52,0.16,0.3
vxl.csv,0.56,0.34,0.16,0.18,0.08,0.42,0.39,0.52,0.44
zact.csv,0.49,0.04,0.58,0.13,0.24,0.0,0.63,0.21,0.17
