,raygina.csv,mob-sen-plat.csv,flylegacy.csv,bloodycore.csv,upp-mirror.csv,jguard.csv,m-a-d-n-e-s-s.csv,yarp.csv,ftm.csv
bloodycore.csv,0.87,0.8,0.6,0.78,0.92,0.88,0.8,0.0,0.9
flylegacy.csv,0.41,0.56,0.38,0.56,0.54,0.5,0.42,0.61,0.43
ftm.csv,0.59,0.75,0.48,0.67,0.95,0.74,0.5,0.5,0.44
jguard.csv,0.39,0.64,0.36,0.4,0.38,0.57,0.43,0.53,0.4
m-a-d-n-e-s-s.csv,0.8,0.0,0.75,0.98,0.83,0.0,0.52,0.88,0.36
mob-sen-plat.csv,0.36,0.33,0.33,0.33,0.29,0.36,0.37,0.39,0.34
raygina.csv,0.45,0.0,0.45,0.4,0.71,0.5,0.81,0.48,0.93
upp-mirror.csv,0.57,0.75,0.35,0.69,0.41,0.78,0.61,0.65,0.61
yarp.csv,0.89,0.0,0.64,0.98,0.0,0.63,0.93,0.57,0.67
