,raygina.csv,mob-sen-plat.csv,flylegacy.csv,bloodycore.csv,upp-mirror.csv,jguard.csv,m-a-d-n-e-s-s.csv,yarp.csv,ftm.csv
bloodycore.csv,3.0,1.0,1.0,4.0,1.0,5.0,2.0,62.0,0.0
flylegacy.csv,6.0,1.0,0.0,0.0,1.0,2.0,4.0,4.0,1.0
ftm.csv,3.0,0.0,0.0,0.0,1.0,2.0,1.0,3.0,1.0
jguard.csv,12.0,0.0,0.0,2.0,1.0,1.0,4.0,0.0,0.0
m-a-d-n-e-s-s.csv,2.0,52.0,0.0,15.0,1.0,85.0,1.0,1.0,1.0
mob-sen-plat.csv,0.0,0.0,1.0,6.0,1.0,5.0,8.0,0.0,1.0
raygina.csv,0.0,52.0,1.0,5.0,1.0,2.0,6.0,0.0,0.0
upp-mirror.csv,10.0,1.0,1.0,11.0,0.0,0.0,1.0,0.0,0.0
yarp.csv,1.0,52.0,1.0,0.0,104.0,7.0,0.0,0.0,1.0
