,adaptagrams.csv,olsrd.csv,electric-core.csv,badtrinitycore.csv,aime.csv,geochat.csv
adaptagrams.csv,0.0,0.35,0.42,0.58,0.32,0.21
aime.csv,0.29,0.9,0.22,0.1,0.0,0.06
badtrinitycore.csv,0.04,0.0,0.04,0.0,0.34,0.51
electric-core.csv,0.62,0.45,0.0,0.52,0.68,0.37
geochat.csv,0.46,0.6,0.19,0.12,0.75,0.0
olsrd.csv,0.79,0.0,0.76,0.66,0.75,0.58
