,jajuk.csv,zorannt.csv,vapor.csv,bacula.csv
bacula.csv,1.0,2.0,1.0,1.0
jajuk.csv,5.0,6.0,1.0,0.0
vapor.csv,0.0,8.0,0.0,0.0
zorannt.csv,0.0,0.0,2.0,1.0
