,f1,g,recall,precision,pf,wins
decidr.csv,0.505,0.56,0.8300000000000001,0.38,0.74,6
doomlegacy.csv,0.425,0.28500000000000003,0.725,0.375,0.485,5
elmo.csv,0.545,0.65,0.75,0.505,0.515,17
geochat.csv,0.2,0.24,0.225,0.355,0.29000000000000004,1
gpac.csv,0.41000000000000003,0.48,0.545,0.365,0.5249999999999999,4
illumination.csv,0.125,0.16,0.225,0.145,0.11499999999999999,0
ktc.csv,0.445,0.575,0.575,0.535,0.29500000000000004,14
neoengine.csv,0.505,0.605,0.69,0.48,0.435,15
nicepress.csv,0.51,0.495,0.79,0.4,0.5549999999999999,10
omseek.csv,0.225,0.16,0.13,0.55,0.045,2
open-ms.csv,0.395,0.5,0.535,0.48,0.305,8
pi-qmc.csv,0.525,0.54,0.715,0.44,0.605,9
rosegarden.csv,0.485,0.515,0.675,0.455,0.395,11
smarttag.csv,0.54,0.6,0.67,0.505,0.495,13
sylpheed-claws.csv,0.535,0.265,0.955,0.365,0.9299999999999999,3
tango-cs.csv,0.565,0.63,0.745,0.48,0.545,16
xemeiah.csv,0.525,0.54,0.645,0.425,0.35,12
zscreen.csv,0.45999999999999996,0.5549999999999999,0.6799999999999999,0.4,0.5,7
