,ktc.csv,elmo.csv,neoengine.csv,zscreen.csv,rosegarden.csv,nicepress.csv,decidr.csv,gpac.csv,sylpheed-claws.csv,smarttag.csv,xemeiah.csv,omseek.csv,doomlegacy.csv,illumination.csv,pi-qmc.csv,open-ms.csv,tango-cs.csv,geochat.csv
decidr.csv,1.0,4.0,2.0,1.0,8.0,14.0,1.0,0.0,3.0,2.0,1.0,33.0,0.0,5.0,5.0,18.0,0.0,9.0
doomlegacy.csv,6.0,71.0,3.0,0.0,1.0,11.0,0.0,1.0,0.0,4.0,1.0,64.0,0.0,12.0,7.0,12.0,0.0,8.0
elmo.csv,8.0,0.0,1.0,0.0,2.0,1.0,3.0,0.0,1.0,1.0,3.0,11.0,0.0,3.0,0.0,11.0,0.0,4.0
geochat.csv,11.0,8.0,4.0,0.0,2.0,0.0,0.0,0.0,3.0,2.0,0.0,300.0,1.0,6.0,33.0,19.0,0.0,0.0
gpac.csv,20.0,7.0,0.0,0.0,1.0,9.0,7.0,0.0,3.0,3.0,2.0,29.0,1.0,7.0,4.0,10.0,6.0,8.0
illumination.csv,284.0,8.0,2.0,0.0,360.0,9.0,5.0,102.0,232.0,9.0,8.0,41.0,105.0,1.0,6.0,436.0,113.0,0.0
ktc.csv,4.0,10.0,3.0,2.0,4.0,0.0,1.0,1.0,0.0,3.0,6.0,5.0,0.0,11.0,1.0,6.0,7.0,1.0
neoengine.csv,3.0,8.0,0.0,0.0,7.0,6.0,0.0,0.0,1.0,0.0,8.0,32.0,0.0,9.0,4.0,13.0,0.0,2.0
nicepress.csv,7.0,8.0,3.0,0.0,0.0,2.0,0.0,0.0,3.0,3.0,0.0,13.0,0.0,5.0,7.0,21.0,1.0,11.0
omseek.csv,2.0,71.0,2.0,72.0,2.0,3.0,0.0,0.0,1.0,2.0,6.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0
open-ms.csv,6.0,18.0,0.0,0.0,4.0,3.0,1.0,1.0,1.0,0.0,19.0,19.0,0.0,9.0,7.0,2.0,5.0,9.0
pi-qmc.csv,7.0,8.0,17.0,0.0,14.0,4.0,0.0,2.0,3.0,6.0,2.0,57.0,2.0,3.0,1.0,4.0,0.0,8.0
rosegarden.csv,4.0,11.0,3.0,0.0,1.0,2.0,0.0,0.0,0.0,3.0,3.0,57.0,0.0,3.0,20.0,16.0,0.0,15.0
smarttag.csv,5.0,16.0,2.0,0.0,7.0,1.0,1.0,0.0,0.0,0.0,1.0,33.0,0.0,6.0,0.0,15.0,0.0,1.0
sylpheed-claws.csv,11.0,8.0,3.0,2.0,9.0,16.0,13.0,0.0,1.0,2.0,1.0,99.0,1.0,7.0,7.0,23.0,0.0,1.0
tango-cs.csv,10.0,3.0,2.0,0.0,4.0,10.0,5.0,0.0,0.0,2.0,1.0,52.0,0.0,8.0,0.0,4.0,0.0,3.0
xemeiah.csv,5.0,3.0,2.0,0.0,5.0,9.0,0.0,0.0,0.0,2.0,0.0,28.0,1.0,81.0,11.0,7.0,0.0,6.0
zscreen.csv,7.0,4.0,1.0,0.0,6.0,13.0,0.0,0.0,1.0,0.0,0.0,33.0,0.0,9.0,1.0,14.0,0.0,7.0
