,avifile.csv,owfs.csv,rectracker.csv,zealos.csv,delphilhlplib.csv,opengs.csv,fluidium.csv,amygdala.csv,mumble.csv,jparsec.csv,loki-lib.csv,gnome-jabber.csv,ipfilter.csv,rockbox.csv
amygdala.csv,17.0,62.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
avifile.csv,0.0,0.0,0.0,97.0,70.0,4.0,0.0,0.0,89.0,4.0,3.0,2.0,0.0,50.0
delphilhlplib.csv,0.0,1.0,1.0,8.0,0.0,3.0,0.0,4.0,12.0,0.0,4.0,1.0,0.0,5.0
fluidium.csv,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,8.0,2.0,0.0,0.0,5.0
gnome-jabber.csv,2.0,1.0,0.0,11.0,1.0,8.0,0.0,2.0,11.0,2.0,2.0,2.0,0.0,14.0
ipfilter.csv,3.0,0.0,0.0,11.0,1.0,10.0,0.0,2.0,24.0,3.0,4.0,3.0,0.0,9.0
jparsec.csv,2.0,1.0,0.0,10.0,0.0,12.0,0.0,2.0,21.0,0.0,3.0,3.0,0.0,15.0
loki-lib.csv,17.0,6.0,0.0,6.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,2.0,4.0
mumble.csv,69.0,11.0,2.0,0.0,1.0,1.0,1.0,3.0,0.0,2.0,2.0,0.0,0.0,2.0
opengs.csv,8.0,9.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,3.0
owfs.csv,69.0,0.0,0.0,4.0,1.0,2.0,0.0,0.0,1.0,3.0,3.0,0.0,0.0,0.0
rectracker.csv,2.0,1.0,0.0,11.0,1.0,2.0,0.0,2.0,19.0,3.0,4.0,3.0,0.0,15.0
rockbox.csv,11.0,1.0,1.0,2.0,0.0,0.0,3.0,2.0,4.0,1.0,0.0,0.0,0.0,0.0
zealos.csv,1.0,1.0,0.0,0.0,1.0,1.0,0.0,8.0,20.0,3.0,3.0,3.0,0.0,15.0
