,agilitybook.csv,apolloplayer.csv,gotjava.csv,rtb-team.csv,redshell.csv,k3d.csv,kowari.csv,xreal.csv
agilitybook.csv,0.34,0.19,0.0,0.4,0.27,0.16,0.19,0.0
apolloplayer.csv,0.21,0.48,0.01,0.41,0.6,0.29,0.26,0.11
k3d.csv,0.09,0.14,0.04,0.41,0.08,0.62,0.1,0.04
kowari.csv,0.24,0.29,0.11,0.38,0.57,0.26,0.36,0.13
redshell.csv,0.16,0.27,0.0,0.0,0.85,0.24,0.11,0.05
rtb-team.csv,0.17,0.36,0.0,0.75,0.3,0.14,0.09,0.11
xreal.csv,0.08,0.12,0.0,0.45,0.37,0.18,0.08,0.83
