,umber.csv,openwbem.csv,wpdev.csv,orc.csv,vienna-add-in.csv,ivataopenportal.csv,plato.csv,onotoa.csv,yarp0.csv,rodin-b-sharp.csv,lcfizvtop.csv,elynx.csv,tycho.csv,xcmetadataservicestoolkit.csv,lite.csv,fityk.csv,codesmith.csv,ta3d.csv,jfreechart.csv
codesmith.csv,1.0,8.0,0.0,22.0,0.0,1.0,0.0,0.0,6.0,0.0,0.0,59.0,0.0,0.0,1.0,1.0,0.0,2.0,76.0
fityk.csv,19.0,2.0,0.0,16.0,4.0,0.0,0.0,0.0,5.0,2.0,0.0,59.0,0.0,0.0,6.0,0.0,0.0,0.0,69.0
ivataopenportal.csv,2.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,3.0,1.0,15.0,59.0,1.0,0.0,5.0,0.0,2.0,1.0,103.0
lcfizvtop.csv,2.0,2.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,3.0,0.0,59.0,0.0,1.0,6.0,0.0,0.0,1.0,103.0
lite.csv,3.0,3.0,0.0,3.0,0.0,6.0,2.0,0.0,6.0,3.0,0.0,59.0,62.0,1.0,0.0,2.0,0.0,0.0,103.0
onotoa.csv,4.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,3.0,1.0,24.0,9.0,0.0,1.0,7.0,0.0,3.0,1.0,103.0
openwbem.csv,20.0,0.0,0.0,52.0,0.0,0.0,0.0,0.0,3.0,1.0,18.0,59.0,0.0,1.0,8.0,0.0,0.0,2.0,51.0
orc.csv,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,58.0,59.0,0.0,0.0,10.0,0.0,1.0,0.0,103.0
plato.csv,11.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,13.0,0.0,1.0,8.0,0.0,0.0,3.0,103.0
rodin-b-sharp.csv,73.0,3.0,0.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,58.0,59.0,62.0,0.0,55.0,1.0,0.0,1.0,103.0
ta3d.csv,0.0,11.0,0.0,44.0,0.0,2.0,0.0,0.0,6.0,0.0,7.0,5.0,0.0,0.0,8.0,1.0,1.0,0.0,53.0
tycho.csv,4.0,0.0,0.0,16.0,0.0,0.0,1.0,0.0,9.0,0.0,11.0,2.0,0.0,0.0,3.0,1.0,0.0,2.0,103.0
umber.csv,0.0,31.0,0.0,18.0,0.0,5.0,0.0,0.0,2.0,7.0,14.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,49.0
vienna-add-in.csv,6.0,0.0,0.0,58.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,17.0,0.0,1.0,5.0,1.0,1.0,3.0,85.0
wpdev.csv,3.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,3.0,1.0,28.0,14.0,62.0,0.0,5.0,0.0,6.0,3.0,92.0
xcmetadataservicestoolkit.csv,1.0,5.0,0.0,6.0,3.0,0.0,0.0,0.0,0.0,2.0,15.0,12.0,3.0,0.0,3.0,0.0,4.0,1.0,89.0
yarp0.csv,1.0,5.0,0.0,16.0,0.0,1.0,0.0,0.0,0.0,0.0,14.0,59.0,0.0,0.0,1.0,0.0,7.0,2.0,103.0
