,go.csv,yale.csv,freebios.csv,vars-redux.csv,gnupdate.csv,alsa.csv,qse.csv,pgui.csv,pcsx2.csv,rebecca-aiml.csv,wxjs.csv,glelite.csv,ffigo.csv,gstreamer.csv,skia.csv,biopax.csv,metacosm.csv
alsa.csv,0.0,31.0,0.0,0.0,0.0,0.0,7.0,5.0,0.0,16.0,97.0,0.0,1.0,1.0,2.0,0.0,2.0
biopax.csv,2.0,69.0,1.0,3.0,0.0,0.0,8.0,1.0,0.0,68.0,36.0,0.0,1.0,3.0,1.0,0.0,4.0
ffigo.csv,1.0,22.0,1.0,1.0,1.0,0.0,6.0,0.0,0.0,9.0,9.0,0.0,0.0,1.0,17.0,1.0,3.0
freebios.csv,3.0,37.0,0.0,1.0,24.0,1.0,6.0,3.0,3.0,3.0,24.0,0.0,1.0,3.0,5.0,1.0,4.0
glelite.csv,4.0,81.0,1.0,2.0,2.0,0.0,7.0,3.0,0.0,3.0,46.0,0.0,2.0,4.0,6.0,2.0,1.0
gnupdate.csv,3.0,20.0,0.0,6.0,0.0,0.0,7.0,2.0,0.0,0.0,21.0,0.0,5.0,3.0,0.0,1.0,2.0
go.csv,0.0,21.0,1.0,2.0,4.0,0.0,4.0,1.0,2.0,62.0,31.0,0.0,0.0,2.0,1.0,1.0,4.0
gstreamer.csv,2.0,29.0,0.0,4.0,3.0,0.0,2.0,2.0,2.0,0.0,35.0,0.0,0.0,0.0,9.0,0.0,3.0
metacosm.csv,2.0,15.0,0.0,8.0,12.0,0.0,0.0,0.0,2.0,0.0,7.0,1.0,0.0,3.0,8.0,1.0,0.0
pcsx2.csv,1.0,2.0,1.0,0.0,0.0,0.0,3.0,1.0,0.0,31.0,97.0,0.0,2.0,3.0,3.0,0.0,1.0
pgui.csv,4.0,17.0,0.0,1.0,2.0,0.0,1.0,0.0,1.0,42.0,97.0,0.0,4.0,4.0,7.0,0.0,6.0
qse.csv,0.0,9.0,0.0,9.0,0.0,1.0,0.0,0.0,0.0,6.0,22.0,0.0,0.0,1.0,4.0,0.0,1.0
rebecca-aiml.csv,3.0,7.0,0.0,2.0,2.0,3.0,6.0,3.0,4.0,0.0,16.0,0.0,0.0,1.0,3.0,0.0,6.0
skia.csv,0.0,6.0,3.0,1.0,11.0,0.0,3.0,2.0,4.0,3.0,6.0,0.0,1.0,5.0,0.0,1.0,4.0
vars-redux.csv,1.0,10.0,1.0,0.0,0.0,0.0,7.0,1.0,0.0,51.0,97.0,0.0,2.0,1.0,1.0,0.0,3.0
wxjs.csv,123.0,962.0,99.0,115.0,105.0,259.0,81.0,168.0,271.0,185.0,0.0,152.0,119.0,342.0,68.0,90.0,57.0
yale.csv,3.0,0.0,0.0,1.0,2.0,0.0,6.0,3.0,6.0,1.0,34.0,0.0,0.0,1.0,6.0,1.0,0.0
