,awemud.csv,tzod.csv,freebios.csv,k3b.csv,quarkplusplus.csv,powerfolder.csv,loki-lib.csv
awemud.csv,0.0,0.5,0.29,0.33,0.44,0.53,0.28
freebios.csv,0.53,0.73,0.0,0.46,0.81,0.36,0.65
k3b.csv,0.6,0.69,0.31,0.08,0.53,0.36,0.57
loki-lib.csv,0.53,0.46,1.0,0.5,0.19,0.68,0.0
powerfolder.csv,0.0,0.02,0.0,0.0,0.0,0.0,0.0
quarkplusplus.csv,0.3,0.4,0.27,0.25,0.0,0.37,0.65
tzod.csv,0.23,0.0,0.12,0.08,0.12,0.26,0.52
