,ifmo-game-1.csv,voms.csv,fm-classic.csv,foursquared.csv,micomt.csv,xpontus.csv,jmule.csv
fm-classic.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.0
foursquared.csv,0.12,0.03,0.12,0.0,0.02,0.26,0.0
ifmo-game-1.csv,0.0,0.0,0.01,0.0,0.24,0.0,0.0
jmule.csv,0.32,0.23,0.15,0.37,0.39,0.45,0.0
micomt.csv,0.09,0.47,0.28,0.43,0.0,0.54,0.24
voms.csv,0.05,0.0,0.03,0.02,0.0,0.04,0.03
