,ifmo-game-1.csv,voms.csv,fm-classic.csv,foursquared.csv,micomt.csv,xpontus.csv,jmule.csv
fm-classic.csv,0.0,0.0,1.0,0.0,0.0,0.0,0.0
foursquared.csv,0.18,0.33,0.0,1.0,0.5,0.0,1.0
ifmo-game-1.csv,1.0,0.0,0.0,0.0,0.0,0.0,0.0
jmule.csv,0.11,0.25,0.17,0.55,0.28,0.02,1.0
micomt.csv,0.0,0.09,0.05,0.41,1.0,0.02,0.3
voms.csv,0.0,1.0,0.0,0.0,0.0,0.0,0.5
