,ifmo-game-1.csv,voms.csv,fm-classic.csv,foursquared.csv,micomt.csv,xpontus.csv,jmule.csv
fm-classic.csv,0.0,0.0,1.0,0.0,0.0,0.0,0.0
foursquared.csv,0.22,0.17,0.0,0.98,0.13,0.0,0.34
ifmo-game-1.csv,1.0,0.0,0.0,0.0,0.0,0.0,0.0
jmule.csv,0.17,0.34,0.27,0.68,0.4,0.04,0.98
micomt.csv,0.0,0.14,0.09,0.48,1.0,0.03,0.18
voms.csv,0.0,0.94,0.0,0.0,0.0,0.0,0.08
