,utgb.csv,fw4spl.csv,nassp.csv,super-tux.csv,soar.csv,mesa3d.csv,ipfilter.csv,tencompetence.csv,rockbox.csv
fw4spl.csv,0.54,0.57,0.53,0.39,0.42,0.54,0.56,0.16,0.61
ipfilter.csv,0.0,0.5,0.17,0.47,0.51,0.44,0.96,0.45,0.57
mesa3d.csv,0.68,0.4,0.79,0.72,0.38,0.57,0.2,0.43,0.62
nassp.csv,0.33,0.0,0.76,0.27,0.22,0.51,0.35,0.18,0.13
rockbox.csv,0.5,0.53,0.58,0.36,0.55,0.3,0.09,0.23,0.75
soar.csv,0.33,0.09,0.0,0.0,0.67,0.0,0.0,0.39,0.0
super-tux.csv,0.61,0.32,0.65,0.93,0.16,0.36,0.0,0.38,0.38
tencompetence.csv,0.33,0.07,0.1,0.53,0.58,0.45,0.13,0.77,0.0
utgb.csv,0.69,0.59,0.76,0.39,0.54,0.54,0.41,0.21,0.37
