,jlinalg.csv,arcallians.csv,yale.csv,qmmp.csv
arcallians.csv,99.0,99.0,198.0,284.5
jlinalg.csv,99.0,99.0,495.0,279.5
qmmp.csv,99.0,99.0,99.0,188.0
yale.csv,89.5,99.0,680.0,1210.0
