,f1,g,recall,precision,pf,wins
cleartk.csv,0.56,0.575,0.845,0.41000000000000003,0.745,9
dsworkbench.csv,0.24,0.19999999999999998,0.16999999999999998,0.56,0.095,2
gogoego.csv,0.515,0.61,0.77,0.48,0.56,11
jpaul.csv,0.045,0.03,0.025,0.17,0.01,0
loki-lib.csv,0.41500000000000004,0.575,0.63,0.41000000000000003,0.41000000000000003,8
motu.csv,0.475,0.385,0.705,0.365,0.595,5
mp-rechnungs-und-kundenverwaltung.csv,0.375,0.31,0.265,0.7,0.085,6
rtrt-on-gpu.csv,0.39,0.425,0.395,0.42000000000000004,0.375,3
scenemonitor.csv,0.43,0.5700000000000001,0.605,0.46,0.36,10
xstore.csv,0.525,0.475,0.6799999999999999,0.45499999999999996,0.54,7
yarp0.csv,0.485,0.42,0.585,0.36,0.54,4
zemljanka.csv,0.48,0.20500000000000002,0.955,0.36,0.95,1
