,thout.csv,psrchive.csv,jvcl.csv,zact.csv,sarasvati.csv,liferea.csv,kwave.csv,blogentis.csv,checker-framework.csv,fontforge.csv,magicwars.csv,lockss.csv,stuproa-cims.csv,ctrlr.csv,gusanos.csv,pydev.csv,cme.csv
blogentis.csv,0.47,0.1,0.13,0.03,0.08,0.23,0.21,0.46,0.26,0.42,0.68,0.2,0.27,0.27,0.59,0.39,0.15
checker-framework.csv,0.24,0.15,0.1,0.06,0.07,0.24,0.3,0.27,0.58,0.4,0.35,0.21,0.26,0.28,0.76,0.34,0.11
cme.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.09,1.0,0.0,0.0,0.0,0.83
ctrlr.csv,0.13,0.14,0.0,0.06,0.05,0.07,0.12,0.0,0.05,0.6,0.19,0.1,0.06,0.44,0.33,0.21,0.0
fontforge.csv,0.32,0.15,0.1,0.07,0.1,0.23,0.16,0.39,0.29,0.7,0.38,0.23,0.27,0.22,0.73,0.35,0.11
gusanos.csv,0.35,0.18,0.1,0.05,0.11,0.29,0.5,0.4,0.31,1.0,0.4,0.28,0.38,0.29,0.89,0.41,0.15
jvcl.csv,0.4,0.29,0.22,0.06,0.11,0.37,0.5,0.33,0.8,1.0,0.46,0.1,0.53,0.0,0.88,0.5,0.0
kwave.csv,0.23,0.17,0.11,0.05,0.07,0.23,0.43,0.26,0.31,0.43,0.33,0.26,0.27,0.25,0.71,0.34,0.11
liferea.csv,0.54,0.2,0.0,0.0,0.08,0.47,0.2,0.28,0.21,0.38,0.37,0.27,0.33,0.17,0.88,0.36,0.0
lockss.csv,0.61,0.31,0.18,0.0,0.2,0.33,0.25,0.33,0.64,0.5,0.81,0.33,0.28,0.14,0.78,0.4,0.2
magicwars.csv,0.22,0.16,0.09,0.06,0.07,0.23,0.22,0.27,0.25,0.44,0.78,0.19,0.27,0.26,0.7,0.34,0.11
psrchive.csv,0.48,0.31,0.25,0.07,0.14,0.26,0.23,0.44,0.29,0.56,0.68,0.28,0.45,0.5,0.82,0.52,0.12
pydev.csv,0.44,0.25,0.16,0.05,0.1,0.4,0.38,0.29,0.5,0.75,0.45,0.24,0.26,0.18,0.79,0.54,0.13
sarasvati.csv,0.35,0.25,0.05,0.07,0.17,0.25,0.38,0.18,0.5,0.33,0.51,0.33,0.32,0.35,0.85,0.36,0.11
stuproa-cims.csv,0.39,0.0,0.11,0.02,0.67,0.0,0.43,0.38,0.44,0.44,0.42,0.26,0.55,0.0,0.7,0.42,0.12
thout.csv,0.47,0.14,0.1,0.07,0.07,0.23,0.22,0.37,0.19,0.44,0.57,0.19,0.26,0.26,0.65,0.34,0.09
zact.csv,0.1,0.12,0.03,0.14,0.08,0.08,0.19,0.25,0.1,0.27,0.31,0.16,0.17,0.3,0.83,0.31,0.0
