,raygina.csv,mob-sen-plat.csv,flylegacy.csv,bloodycore.csv,upp-mirror.csv,jguard.csv,wishmaster.csv,st-filteredstatistics.csv,m-a-d-n-e-s-s.csv,yarp.csv
bloodycore.csv,0.43,0.5,0.79,0.28,0.62,0.38,0.0,0.4,0.5,0.67
flylegacy.csv,0.49,0.92,0.83,0.2,0.62,0.38,0.2,0.86,0.43,0.4
jguard.csv,0.37,0.48,0.76,0.16,0.63,0.55,0.19,0.81,0.3,0.41
m-a-d-n-e-s-s.csv,0.67,1.0,0.77,0.21,0.62,0.0,0.12,1.0,0.63,0.43
mob-sen-plat.csv,0.4,0.9,0.75,0.16,0.63,0.36,0.21,0.83,0.36,0.45
raygina.csv,0.62,0.0,0.73,0.17,0.62,0.45,0.27,0.89,0.5,0.6
st-filteredstatistics.csv,0.39,0.91,0.73,0.15,0.73,0.43,0.19,0.97,0.31,0.43
upp-mirror.csv,0.38,0.6,0.79,0.24,0.78,0.44,0.22,0.78,0.5,0.42
wishmaster.csv,0.38,0.58,0.72,0.19,0.69,0.27,0.4,0.5,0.52,0.44
yarp.csv,0.5,1.0,0.75,0.08,0.0,0.26,0.12,0.69,0.38,0.59
