,google-collections.csv,forester-atv.csv,dsworkbench.csv,autofac.csv,adonthell.csv,freelords.csv,jpaul.csv,neodatis-odb.csv,scenemonitor.csv,gabel.csv,mycila.csv,azureus.csv,pokenetonline.csv,avisynth2.csv,octet.csv,twostep.csv,geotools.csv,servicestack.csv,gephex.csv,coot.csv
adonthell.csv,0.0,2.0,1.0,3.0,0.0,4.0,6.0,0.0,2.0,1.0,6.0,11.0,1.0,24.0,4.0,10.0,17.0,1.0,0.0,2.0
autofac.csv,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,11.0,11.0,0.0,15.0,10.0,0.0,24.0,0.0,0.0,0.0
avisynth2.csv,0.0,0.0,0.0,61.0,107.0,106.0,0.0,106.0,51.0,99.0,51.0,216.0,84.0,0.0,57.0,70.0,0.0,62.0,111.0,76.0
azureus.csv,0.0,0.0,0.0,3.0,0.0,0.0,4.0,1.0,1.0,8.0,51.0,0.0,2.0,64.0,4.0,6.0,0.0,0.0,0.0,0.0
coot.csv,0.0,3.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,24.0,0.0,22.0,4.0,18.0,1.0,0.0,29.0,62.0,0.0,0.0
dsworkbench.csv,0.0,3.0,0.0,5.0,0.0,0.0,8.0,1.0,3.0,21.0,5.0,1.0,0.0,26.0,10.0,9.0,1.0,3.0,1.0,8.0
forester-atv.csv,81.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,51.0,5.0,0.0,64.0,0.0,0.0,6.0,0.0,0.0,0.0
freelords.csv,0.0,4.0,3.0,2.0,1.0,0.0,1.0,0.0,13.0,38.0,4.0,19.0,1.0,20.0,2.0,17.0,23.0,0.0,0.0,0.0
gabel.csv,0.0,2.0,0.0,61.0,0.0,0.0,0.0,2.0,0.0,0.0,51.0,4.0,0.0,64.0,0.0,1.0,2.0,62.0,111.0,1.0
geotools.csv,0.0,3.0,0.0,2.0,0.0,0.0,5.0,0.0,51.0,11.0,51.0,9.0,2.0,64.0,4.0,5.0,0.0,9.0,1.0,0.0
gephex.csv,0.0,1.0,1.0,10.0,1.0,1.0,7.0,0.0,2.0,18.0,2.0,7.0,0.0,26.0,11.0,15.0,3.0,7.0,0.0,1.0
google-collections.csv,0.0,3.0,3.0,0.0,1.0,1.0,1.0,0.0,0.0,20.0,13.0,22.0,0.0,35.0,5.0,0.0,35.0,0.0,0.0,1.0
jpaul.csv,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,51.0,2.0,2.0,3.0,8.0,8.0,23.0,3.0,0.0,0.0
mycila.csv,0.0,1.0,0.0,0.0,0.0,0.0,57.0,1.0,2.0,1.0,0.0,216.0,3.0,64.0,57.0,1.0,14.0,0.0,1.0,1.0
neodatis-odb.csv,0.0,2.0,3.0,0.0,1.0,1.0,9.0,0.0,51.0,18.0,51.0,11.0,0.0,64.0,13.0,0.0,24.0,0.0,2.0,0.0
octet.csv,0.0,3.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,15.0,0.0,15.0,0.0,64.0,0.0,0.0,9.0,0.0,0.0,3.0
pokenetonline.csv,0.0,3.0,0.0,3.0,0.0,0.0,1.0,0.0,1.0,16.0,0.0,22.0,0.0,16.0,5.0,5.0,0.0,0.0,0.0,0.0
scenemonitor.csv,0.0,2.0,1.0,0.0,0.0,1.0,8.0,0.0,0.0,15.0,9.0,22.0,2.0,14.0,5.0,4.0,24.0,0.0,0.0,1.0
servicestack.csv,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,15.0,15.0,12.0,1.0,14.0,3.0,0.0,37.0,0.0,0.0,0.0
twostep.csv,0.0,1.0,3.0,0.0,1.0,1.0,8.0,0.0,0.0,34.0,5.0,13.0,0.0,53.0,3.0,0.0,25.0,0.0,0.0,0.0
