,jajuk.csv,zorannt.csv,vapor.csv,bacula.csv
bacula.csv,0.52,0.24,0.31,0.73
jajuk.csv,0.79,0.21,0.31,0.73
vapor.csv,0.62,0.45,0.41,0.87
zorannt.csv,0.72,0.31,0.32,0.77
