,jajuk.csv,zorannt.csv,vapor.csv,bacula.csv
bacula.csv,0.69,0.5,0.49,0.49
jajuk.csv,0.19,0.54,0.58,0.63
vapor.csv,0.06,0.09,0.28,0.04
zorannt.csv,0.2,0.25,0.35,0.45
