,jajuk.csv,zorannt.csv,vapor.csv,bacula.csv
bacula.csv,8.0,6.0,7.0,1.0
jajuk.csv,0.0,1.0,1.0,1.0
vapor.csv,1.0,5.0,2.0,0.0
zorannt.csv,2.0,5.0,2.0,1.0
