,jajuk.csv,zorannt.csv,vapor.csv,bacula.csv
bacula.csv,0.41,0.51,0.47,0.43
jajuk.csv,0.37,0.36,0.34,0.3
vapor.csv,0.95,0.86,0.53,0.93
zorannt.csv,0.47,0.45,0.51,0.36
