,arianne.csv,qgis.csv,bl-toolkit.csv,phonon-vlc-mplayer.csv,arcallians.csv,aztec.csv,openxava.csv,mbse.csv,vars-redux.csv,clamav.csv,gnupdate.csv,alsa.csv,yafdotnet.csv,ns-3-dev-def-routing.csv,mplayer-ce.csv,biopax.csv,crux-framework.csv,xamj.csv,ng4j.csv,jmule.csv
alsa.csv,6.0,0.0,2.0,6.0,0.0,20.0,33.0,0.0,2.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,67.0,0.0,7.0,1.0
arcallians.csv,0.0,0.0,0.0,10.0,0.0,47.0,32.0,12.0,8.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,52.0,9.0,12.0,1.0
arianne.csv,0.0,0.0,0.0,25.0,0.0,31.0,62.0,0.0,2.0,11.0,2.0,0.0,2.0,2.0,0.0,0.0,67.0,0.0,1.0,6.0
aztec.csv,0.0,0.0,0.0,0.0,0.0,10.0,45.0,2.0,6.0,2.0,0.0,1.0,0.0,8.0,5.0,0.0,15.0,1.0,3.0,2.0
biopax.csv,0.0,0.0,0.0,27.0,0.0,37.0,33.0,0.0,2.0,5.0,2.0,0.0,2.0,2.0,0.0,0.0,68.0,0.0,1.0,2.0
bl-toolkit.csv,4.0,0.0,0.0,24.0,0.0,46.0,6.0,0.0,4.0,13.0,2.0,0.0,4.0,5.0,0.0,2.0,39.0,3.0,1.0,7.0
clamav.csv,3.0,2.0,2.0,0.0,7.0,11.0,0.0,14.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,27.0,1.0,7.0,1.0
crux-framework.csv,2.0,1.0,0.0,13.0,0.0,39.0,0.0,7.0,0.0,7.0,2.0,0.0,0.0,8.0,0.0,1.0,0.0,0.0,4.0,0.0
gnupdate.csv,3.0,0.0,1.0,10.0,0.0,46.0,51.0,0.0,2.0,5.0,0.0,0.0,0.0,4.0,0.0,2.0,38.0,12.0,9.0,7.0
jmule.csv,4.0,0.0,1.0,4.0,0.0,6.0,11.0,22.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,4.0,0.0
mbse.csv,1.0,0.0,1.0,16.0,0.0,76.0,0.0,4.0,7.0,9.0,3.0,0.0,4.0,2.0,2.0,1.0,33.0,0.0,5.0,7.0
mplayer-ce.csv,0.0,0.0,0.0,24.0,0.0,48.0,33.0,8.0,2.0,1.0,3.0,0.0,12.0,1.0,0.0,2.0,64.0,0.0,15.0,5.0
ng4j.csv,2.0,0.0,1.0,12.0,0.0,0.0,97.0,2.0,4.0,3.0,1.0,0.0,2.0,0.0,0.0,1.0,7.0,3.0,5.0,0.0
ns-3-dev-def-routing.csv,1.0,1.0,0.0,9.0,0.0,9.0,56.0,0.0,0.0,6.0,2.0,0.0,1.0,0.0,0.0,0.0,60.0,10.0,9.0,0.0
openxava.csv,0.0,0.0,0.0,20.0,2.0,31.0,0.0,1.0,0.0,0.0,17.0,0.0,5.0,0.0,6.0,0.0,38.0,3.0,2.0,6.0
phonon-vlc-mplayer.csv,0.0,0.0,0.0,11.0,0.0,2.0,52.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,24.0,5.0,5.0,0.0
qgis.csv,0.0,0.0,0.0,7.0,0.0,15.0,33.0,262.0,3.0,2.0,105.0,259.0,2.0,1.0,1.0,1.0,39.0,0.0,1.0,52.0
vars-redux.csv,5.0,1.0,3.0,1.0,3.0,50.0,30.0,0.0,0.0,2.0,6.0,0.0,0.0,0.0,2.0,0.0,66.0,0.0,4.0,2.0
xamj.csv,0.0,0.0,0.0,11.0,0.0,61.0,14.0,0.0,1.0,6.0,1.0,1.0,4.0,10.0,2.0,1.0,38.0,1.0,1.0,7.0
yafdotnet.csv,5.0,2.0,0.0,1.0,0.0,27.0,30.0,1.0,2.0,0.0,1.0,1.0,0.0,7.0,1.0,0.0,40.0,2.0,2.0,4.0
