,scen-connect.csv,bwapi.csv,ontopia.csv,smartgwt.csv,adobe-source.csv,lite.csv,gisgraphy.csv
adobe-source.csv,0.0,0.35,0.26,0.05,0.73,0.34,0.58
bwapi.csv,0.0,0.78,0.0,0.09,0.09,0.44,0.0
gisgraphy.csv,0.81,0.14,0.01,0.14,0.0,0.46,0.7
lite.csv,0.0,0.02,0.34,0.56,0.04,0.69,0.2
ontopia.csv,0.09,0.0,0.78,0.35,0.41,0.42,0.53
smartgwt.csv,0.89,0.47,0.58,0.75,0.51,0.54,0.52
