,scen-connect.csv,bwapi.csv,ontopia.csv,smartgwt.csv,adobe-source.csv,lite.csv,gisgraphy.csv
adobe-source.csv,1679.5,97.5,97.5,98.5,610.0,377.5,412.5
bwapi.csv,264.0,99.0,98.5,99.0,5884.0,294.0,1235.0
gisgraphy.csv,1384.5,78.5,33.5,98.5,162.0,294.0,173.0
lite.csv,1131.0,97.5,98.5,99.0,199.5,96.5,1053.0
ontopia.csv,2807.5,99.0,97.5,196.0,5135.5,96.5,148.0
smartgwt.csv,1020.0,95.5,98.5,98.5,3435.0,195.0,1018.0
