,recall,precision,pf,pci_20,ifa,wins
alpine.csv,0.825,0.42,0.675,0.42,1.0,5
alsa.csv,0.655,0.5,0.42500000000000004,0.505,1.0,15
boost.csv,0.64,0.525,0.45999999999999996,0.46499999999999997,1.5,11
fmri-dmt.csv,0.5800000000000001,0.38,0.585,0.6799999999999999,1.0,13
genecys.csv,0.655,0.39,0.725,0.46499999999999997,1.0,2
gusanos.csv,0.755,0.475,0.655,0.4,2.0,3
hatari.csv,0.83,0.42,0.695,0.43,1.0,6
n2cms.csv,0.665,0.505,0.54,0.365,1.0,7
nug.csv,0.62,0.445,0.655,0.495,2.0,4
nuttx.csv,0.415,0.515,0.32,0.59,1.5,16
proftp.csv,0.255,0.41000000000000003,0.245,0.395,2.5,1
pydev.csv,0.5449999999999999,0.565,0.36,0.46,1.0,14
tcl.csv,0.565,0.425,0.625,0.56,2.0,8
truevision.csv,0.525,0.5,0.32,0.47,1.0,12
uclmda.csv,0.015,0.07,0.065,0.6599999999999999,24.0,0
uwom.csv,0.47,0.495,0.235,0.585,1.0,17
wxjs.csv,0.02,0.27,0.035,0.7150000000000001,4.5,10
wxstudio.csv,0.365,0.43999999999999995,0.435,0.565,1.5,9
