,brlcad.csv,jmri.csv,critterding.csv,popeye-chess.csv,alpine.csv,yarp.csv,nabu-library.csv,biodwh.csv
alpine.csv,0.22,0.06,0.12,0.43,1.0,0.08,0.1,0.25
biodwh.csv,0.25,0.2,0.18,0.29,0.25,0.08,0.3,1.0
brlcad.csv,0.75,0.59,0.41,0.6,0.42,0.36,0.68,0.42
critterding.csv,0.38,0.53,1.0,0.66,0.83,0.4,0.58,0.58
jmri.csv,0.73,0.96,0.88,0.26,0.67,0.64,0.87,0.67
nabu-library.csv,0.85,0.8,0.68,0.71,0.92,0.88,0.98,0.5
popeye-chess.csv,0.59,0.61,0.41,0.94,0.67,0.56,0.35,0.83
yarp.csv,0.14,0.35,0.35,0.46,0.25,0.96,0.06,0.33
