,brlcad.csv,jmri.csv,critterding.csv,popeye-chess.csv,alpine.csv,yarp.csv,nabu-library.csv,biodwh.csv
alpine.csv,0.87,0.96,0.83,0.58,0.92,0.8,0.92,0.94
biodwh.csv,0.64,0.98,0.86,0.58,0.75,0.67,0.97,0.92
brlcad.csv,0.85,0.56,0.68,0.62,0.64,0.77,0.68,0.64
critterding.csv,0.59,0.59,0.62,0.67,0.58,0.79,0.76,0.47
jmri.csv,0.5,0.59,0.45,0.71,0.49,0.44,0.5,0.56
nabu-library.csv,0.47,0.43,0.53,0.56,0.42,0.52,0.6,0.48
popeye-chess.csv,0.43,0.41,0.5,0.55,0.45,0.34,0.63,0.33
yarp.csv,0.99,0.91,0.77,0.76,0.94,0.67,0.99,0.78
