,brlcad.csv,jmri.csv,critterding.csv,popeye-chess.csv,alpine.csv,yarp.csv,nabu-library.csv,biodwh.csv
alpine.csv,0.15,0.05,0.05,0.09,0.0,0.08,0.02,0.2
biodwh.csv,0.3,0.08,0.02,0.05,0.23,0.03,0.08,0.0
brlcad.csv,0.03,0.67,0.59,0.61,0.42,0.45,0.84,0.52
critterding.csv,0.53,0.57,0.0,0.5,0.68,0.5,0.78,0.46
jmri.csv,0.66,0.0,0.95,0.34,0.77,0.53,0.32,0.39
nabu-library.csv,0.74,0.79,0.68,0.73,0.57,0.74,0.0,0.7
popeye-chess.csv,0.51,0.66,0.49,0.0,0.49,0.39,0.12,0.7
yarp.csv,0.04,0.28,0.34,0.57,0.23,0.0,0.69,0.39
