,guineu.csv,owlib.csv,prelude.csv,owfs.csv,octave.csv,mpqc.csv,inkscape.csv,robocode.csv,checker-framework.csv,uwom-server.csv,nsis.csv,zengine.csv,zildo.csv,fluidium.csv,pamguard.csv,customsagetv.csv
checker-framework.csv,0.31,0.41,0.46,0.3,0.15,0.27,0.21,0.45,0.92,0.14,0.22,0.47,0.49,0.39,0.51,0.8
customsagetv.csv,0.29,0.05,0.13,0.0,0.07,0.0,0.08,0.0,0.35,0.09,0.07,0.1,0.25,0.0,0.43,1.0
fluidium.csv,0.36,0.45,0.41,0.36,0.21,0.21,0.53,0.43,0.28,0.24,0.31,0.38,0.35,0.95,0.44,0.73
guineu.csv,0.98,0.24,0.82,0.28,0.22,0.25,0.12,0.21,0.26,0.05,0.13,0.1,0.38,0.14,0.15,0.33
inkscape.csv,0.29,0.33,0.44,0.35,0.19,0.29,0.99,0.37,0.08,0.36,0.36,0.66,0.41,0.53,0.48,0.06
mpqc.csv,0.31,0.19,0.39,0.16,0.08,0.95,0.2,0.44,0.16,0.26,0.76,0.33,0.3,0.53,0.38,0.51
nsis.csv,0.42,0.56,0.85,0.22,0.29,0.26,0.74,0.5,0.29,0.4,1.0,0.83,0.68,0.62,0.77,0.74
octave.csv,0.45,0.49,0.78,0.43,0.95,0.12,0.54,0.51,0.32,0.31,0.19,0.63,0.47,0.2,0.59,0.8
owfs.csv,0.38,0.27,0.42,0.95,0.22,0.0,0.18,0.27,0.33,0.3,0.07,0.31,0.35,0.0,0.38,0.27
owlib.csv,0.4,0.99,0.76,0.36,0.27,0.14,0.55,0.62,0.24,0.35,0.79,0.57,0.69,0.58,0.73,0.71
pamguard.csv,0.41,0.44,0.68,0.33,0.27,0.2,0.61,0.6,0.26,0.36,0.65,0.27,0.52,0.34,0.99,0.26
prelude.csv,0.47,0.55,1.0,0.32,0.3,0.27,0.73,0.63,0.33,0.41,0.74,0.86,0.63,0.56,0.76,0.71
robocode.csv,0.43,0.5,0.38,0.34,0.31,0.24,0.7,1.0,0.28,0.43,0.7,0.65,0.65,0.62,0.6,0.54
uwom-server.csv,0.49,0.25,0.0,0.0,0.0,0.0,0.36,0.42,0.23,0.98,0.24,0.27,0.32,0.39,0.46,0.55
zengine.csv,0.44,0.5,0.88,0.32,0.39,0.26,0.74,0.62,0.43,0.39,0.68,0.99,0.68,0.52,0.78,0.5
zildo.csv,0.27,0.51,0.51,0.3,0.16,0.18,0.52,0.36,0.41,0.37,0.39,0.5,1.0,0.3,0.53,0.24
