,guineu.csv,owlib.csv,prelude.csv,owfs.csv,octave.csv,mpqc.csv,inkscape.csv,robocode.csv,checker-framework.csv,uwom-server.csv,nsis.csv,zengine.csv,zildo.csv,fluidium.csv,pamguard.csv,customsagetv.csv
checker-framework.csv,0.37,0.42,0.93,0.33,0.5,0.17,0.4,0.48,1.0,0.13,0.79,0.92,0.76,0.6,0.6,0.73
customsagetv.csv,0.56,0.5,1.0,0.0,0.14,0.0,0.4,0.0,0.29,0.25,1.0,1.0,0.54,0.0,0.75,1.0
fluidium.csv,0.38,0.5,0.92,0.27,0.14,0.14,0.62,0.43,0.22,0.23,0.94,0.9,0.58,1.0,0.65,0.83
guineu.csv,1.0,0.71,0.77,0.17,0.27,0.33,0.38,0.6,0.19,0.09,1.0,1.0,0.54,0.29,0.71,0.73
inkscape.csv,0.23,0.39,1.0,0.23,0.2,0.2,1.0,0.47,0.08,0.31,0.95,0.81,0.47,0.59,0.57,0.12
mpqc.csv,0.25,0.34,0.6,0.14,0.05,0.95,0.38,0.36,0.1,0.22,0.92,0.53,0.29,0.42,0.71,0.44
nsis.csv,0.29,0.39,0.78,0.13,0.17,0.15,0.58,0.41,0.24,0.25,1.0,0.76,0.55,0.45,0.64,0.6
octave.csv,0.41,0.48,0.91,0.31,0.95,0.11,0.68,0.46,0.24,0.27,0.9,0.95,0.45,0.33,0.59,0.71
owfs.csv,0.5,0.95,1.0,1.0,0.27,0.0,0.42,0.36,0.26,0.41,1.0,1.0,0.77,0.0,0.62,0.43
owlib.csv,0.3,0.97,0.78,0.22,0.17,0.09,0.59,0.53,0.16,0.26,0.94,0.66,0.62,0.48,0.76,0.61
pamguard.csv,0.3,0.45,0.96,0.21,0.23,0.13,0.62,0.49,0.2,0.27,0.91,1.0,0.51,0.35,1.0,0.29
prelude.csv,0.31,0.39,1.0,0.19,0.18,0.16,0.6,0.47,0.2,0.26,0.9,0.85,0.49,0.42,0.64,0.57
robocode.csv,0.3,0.51,0.91,0.22,0.21,0.16,0.69,1.0,0.19,0.31,0.92,0.83,0.56,0.48,0.69,0.48
uwom-server.csv,0.48,0.48,0.0,0.0,0.0,0.0,0.83,0.4,0.14,1.0,0.86,1.0,0.35,0.6,0.59,0.57
zengine.csv,0.3,0.37,0.79,0.2,0.28,0.16,0.62,0.5,0.3,0.26,0.89,1.0,0.52,0.42,0.65,0.43
zildo.csv,0.27,0.49,0.88,0.23,0.14,0.14,0.69,0.6,0.33,0.36,0.91,0.93,1.0,0.42,0.56,0.57
