,guineu.csv,owlib.csv,prelude.csv,owfs.csv,octave.csv,mpqc.csv,inkscape.csv,robocode.csv,checker-framework.csv,uwom-server.csv,nsis.csv,zengine.csv,zildo.csv,fluidium.csv,pamguard.csv,customsagetv.csv
checker-framework.csv,0.27,0.41,0.31,0.27,0.09,0.55,0.14,0.43,0.85,0.16,0.13,0.32,0.36,0.29,0.44,0.88
customsagetv.csv,0.19,0.03,0.07,0.0,0.05,0.0,0.05,0.0,0.46,0.05,0.03,0.05,0.16,0.0,0.31,1.0
fluidium.csv,0.35,0.41,0.26,0.55,0.5,0.4,0.47,0.43,0.38,0.25,0.19,0.24,0.25,0.9,0.34,0.65
guineu.csv,0.96,0.15,0.88,0.82,0.18,0.2,0.07,0.13,0.38,0.04,0.07,0.05,0.3,0.1,0.08,0.21
inkscape.csv,0.38,0.29,0.29,0.73,0.18,0.5,0.98,0.3,0.08,0.43,0.22,0.55,0.36,0.48,0.41,0.04
mpqc.csv,0.42,0.13,0.29,0.18,0.14,0.95,0.14,0.57,0.38,0.34,0.65,0.24,0.32,0.71,0.25,0.6
nsis.csv,0.77,0.96,0.93,0.64,0.95,0.9,1.0,0.65,0.38,0.98,1.0,0.92,0.91,0.95,0.97,0.96
octave.csv,0.5,0.5,0.69,0.73,0.95,0.15,0.44,0.57,0.46,0.36,0.1,0.47,0.5,0.14,0.59,0.92
owfs.csv,0.31,0.16,0.26,0.91,0.18,0.0,0.12,0.22,0.46,0.23,0.03,0.18,0.23,0.0,0.27,0.19
owlib.csv,0.62,1.0,0.74,1.0,0.64,0.3,0.51,0.74,0.54,0.5,0.69,0.5,0.77,0.71,0.69,0.87
pamguard.csv,0.62,0.43,0.52,0.73,0.32,0.45,0.6,0.78,0.38,0.54,0.5,0.16,0.52,0.33,0.98,0.23
prelude.csv,0.92,0.92,1.0,0.91,1.0,0.95,0.93,0.96,0.92,0.95,0.63,0.87,0.91,0.86,0.95,0.94
robocode.csv,0.77,0.5,0.24,0.73,0.55,0.5,0.72,1.0,0.54,0.73,0.56,0.53,0.8,0.9,0.53,0.62
uwom-server.csv,0.5,0.17,0.0,0.0,0.0,0.0,0.23,0.43,0.62,0.96,0.14,0.16,0.3,0.29,0.37,0.54
zengine.csv,0.85,0.77,1.0,0.91,0.68,0.75,0.91,0.83,0.77,0.77,0.55,0.97,0.98,0.67,0.97,0.6
zildo.csv,0.27,0.52,0.36,0.45,0.18,0.25,0.42,0.26,0.54,0.38,0.24,0.34,1.0,0.24,0.51,0.15
