,ivatamasks.csv,mule.csv,adonthell.csv,libopenmetaverse.csv,decidr.csv,exist.csv,elynx.csv,runuomondains.csv
adonthell.csv,1.0,2.0,1.0,70.0,593.0,196.0,59.0,66.0
decidr.csv,1.0,7.0,1.0,0.0,0.0,10.0,59.0,7.0
elynx.csv,1.0,2.0,1.0,70.0,593.0,196.0,0.0,0.0
exist.csv,2.0,0.0,1.0,0.0,11.0,0.0,11.0,7.0
ivatamasks.csv,3.0,238.0,107.0,70.0,593.0,196.0,59.0,66.0
libopenmetaverse.csv,2.0,0.0,1.0,0.0,0.0,6.0,13.0,7.0
mule.csv,2.0,1.0,3.0,70.0,593.0,196.0,59.0,66.0
runuomondains.csv,2.0,0.0,1.0,70.0,0.0,196.0,59.0,0.0
