,ivatamasks.csv,mule.csv,adonthell.csv,libopenmetaverse.csv,decidr.csv,exist.csv,elynx.csv,runuomondains.csv
adonthell.csv,0.38,0.5,0.57,0.0,0.0,0.0,0.0,0.0
decidr.csv,0.78,0.37,0.52,0.36,0.4,0.35,0.43,0.43
elynx.csv,0.49,0.73,0.57,0.0,0.0,0.0,0.0,0.0
exist.csv,0.42,0.38,0.44,0.56,0.34,0.39,0.32,0.43
ivatamasks.csv,0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0
libopenmetaverse.csv,0.43,0.38,0.44,0.44,0.35,0.36,0.34,0.43
mule.csv,0.43,0.38,0.45,0.0,0.0,0.0,0.0,0.0
runuomondains.csv,0.42,0.39,0.46,0.0,0.51,0.0,0.0,0.75
