,jajuk.csv,zorannt.csv,vapor.csv,bacula.csv
bacula.csv,0.38,0.48,0.68,0.05
jajuk.csv,0.02,0.48,0.66,0.57
vapor.csv,0.91,0.85,0.0,0.98
zorannt.csv,0.66,0.09,0.87,0.96
