,jajuk.csv,zorannt.csv,vapor.csv,bacula.csv
bacula.csv,0.74,0.78,0.56,0.98
jajuk.csv,0.98,0.63,0.47,0.61
vapor.csv,0.41,0.2,1.0,0.02
zorannt.csv,0.63,0.93,0.42,0.17
