,qtractor.csv,quarkplayer.csv,open-data-kit.csv,zoolib.csv,google-web-toolkit.csv,fmri-dmt.csv
fmri-dmt.csv,0.88,0.71,0.82,0.72,0.73,0.21
google-web-toolkit.csv,0.62,0.56,0.6,0.9,0.5,0.64
open-data-kit.csv,0.71,0.87,0.36,0.84,0.82,0.8
qtractor.csv,0.33,0.73,0.51,0.45,0.69,0.81
quarkplayer.csv,1.0,0.39,0.91,0.94,0.81,0.62
zoolib.csv,0.56,0.62,0.52,0.39,0.69,0.71
