,lsb.csv,mcore3d.csv,yield.csv,maya-work-in-progress.csv,mscore.csv,hydrogen.csv,xemeiah.csv,virtuoso.csv,enzo.csv,xined.csv,lphant.csv,salasaga.csv,keyczar.csv,xtreemfs.csv,autowikibrowser.csv,rocrail.csv,natpad.csv
autowikibrowser.csv,0.48,0.37,0.4,0.43,0.36,0.45,0.34,0.32,0.34,0.32,0.38,0.43,0.36,0.37,0.4,0.32,0.33
enzo.csv,0.79,0.42,0.45,0.45,0.4,0.52,0.4,0.34,0.35,0.41,0.35,0.5,0.43,0.33,0.42,0.43,0.43
hydrogen.csv,0.55,0.41,0.44,0.5,0.4,0.52,0.45,0.39,0.43,0.0,0.35,0.46,0.0,0.3,0.38,0.42,0.43
keyczar.csv,0.65,0.93,0.97,0.79,0.91,0.5,0.96,0.0,0.93,0.0,0.86,0.0,0.44,0.97,0.79,0.87,0.88
lphant.csv,0.62,0.39,0.4,0.49,0.38,0.54,0.47,0.33,0.62,0.38,0.39,0.39,0.4,0.36,0.35,0.32,0.38
lsb.csv,0.53,0.57,0.53,0.7,0.39,0.64,0.69,0.35,0.36,0.5,0.44,0.72,0.46,0.57,0.37,0.36,0.49
maya-work-in-progress.csv,0.54,0.37,0.39,0.46,0.36,0.48,0.45,0.33,0.43,0.34,0.37,0.35,0.35,0.31,0.35,0.37,0.35
mcore3d.csv,0.96,0.45,0.54,0.54,0.83,0.88,0.94,0.0,0.83,0.44,0.48,0.51,0.53,0.96,0.48,0.38,0.83
mscore.csv,0.65,0.38,0.41,0.53,0.42,0.48,0.47,0.35,0.43,0.35,0.33,0.46,0.5,0.32,0.4,0.44,0.37
natpad.csv,0.56,0.46,0.48,0.74,0.59,0.56,0.5,0.35,0.6,0.35,0.67,0.42,0.44,0.42,0.93,0.44,0.36
rocrail.csv,0.8,0.47,0.5,0.47,0.43,0.55,0.63,0.34,0.47,0.44,0.36,0.46,0.78,0.32,0.49,0.4,0.33
salasaga.csv,0.56,0.41,0.41,0.68,0.46,0.5,0.48,0.35,0.86,0.33,0.44,0.39,0.43,0.33,0.78,0.35,0.37
virtuoso.csv,0.88,0.41,0.45,0.46,0.42,0.51,0.44,0.52,0.43,0.48,0.35,0.0,0.38,0.3,0.4,0.43,0.46
xemeiah.csv,0.58,0.43,0.66,0.82,0.59,0.69,0.54,0.34,0.55,0.34,0.56,0.4,0.38,0.43,0.58,0.36,0.39
xined.csv,0.0,0.0,0.0,0.86,0.0,0.0,0.0,0.0,0.0,0.48,0.0,0.0,0.91,0.0,0.0,0.0,0.0
xtreemfs.csv,0.6,0.42,0.44,0.71,0.46,0.53,0.48,0.38,0.79,0.36,0.35,0.5,0.8,0.37,0.38,0.43,0.42
yield.csv,0.83,0.39,0.47,0.41,0.37,0.54,0.46,0.32,0.39,0.37,0.36,0.45,0.39,0.3,0.4,0.36,0.35
