,f1,g,recall,precision,pf,wins
autowikibrowser.csv,0.63,0.65,0.64,0.67,0.29,16
enzo.csv,0.56,0.4,0.85,0.42,0.85,4
hydrogen.csv,0.56,0.0,1.0,0.45,1.0,2
keyczar.csv,0.17,0.17,0.14,0.32,0.16,1
lphant.csv,0.63,0.67,0.78,0.6,0.46,14
lsb.csv,0.6,0.65,0.67,0.57,0.39,12
maya-work-in-progress.csv,0.67,0.67,0.87,0.54,0.66,11
mcore3d.csv,0.33,0.52,0.56,0.6,0.18,5
mscore.csv,0.63,0.66,0.82,0.53,0.65,10
natpad.csv,0.51,0.6,0.71,0.58,0.51,8
rocrail.csv,0.58,0.62,0.62,0.7,0.24,15
salasaga.csv,0.55,0.59,0.79,0.56,0.56,9
virtuoso.csv,0.59,0.17,0.97,0.48,0.94,3
xemeiah.csv,0.51,0.6,0.62,0.61,0.45,7
xined.csv,0.0,0.0,0.0,0.0,0.0,0
xtreemfs.csv,0.48,0.64,0.81,0.52,0.57,6
yield.csv,0.62,0.66,0.86,0.55,0.56,13
