,empyrean.csv,amanda.csv,nutz.csv,impala.csv,multitude.csv,pi-qmc.csv,gpsmid.csv,emftriple.csv
gpsmid.csv,0.76,0.43,0.51,0.17,0.61,0.28,0.83,0.14
