,empyrean.csv,amanda.csv,nutz.csv,impala.csv,multitude.csv,pi-qmc.csv,gpsmid.csv,emftriple.csv
amanda.csv,0.55,0.7,0.53,0.46,0.64,0.67,0.6,0.38
