,empyrean.csv,amanda.csv,nutz.csv,impala.csv,multitude.csv,pi-qmc.csv,gpsmid.csv,emftriple.csv
empyrean.csv,0.26,0.0,0.0,0.0,0.0,0.02,0.0,0.0
